round,algorithm,seed,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,total_reset_slots,targeted_reset_slots,replaced_reset_slots,targeted_clients,fallback_clients,fallback_client_layers,history_memory_bytes,source_support_sha256,rng_unchanged,failed_client_updates
185,HistoryIdentityB0,1,74.02999877929688,9.605067299999064,"[74, 63, 39, 14, 96, 82, 21, 45, 88, 13]","[18600553, 18601550, 18602547, 18603544, 18604541, 18605538, 18606535, 18607532, 18608529, 18609526]",3d194bbfe12173992982800582a0965bbfafc77cfda7295ea0f948d51f166946,640,0,0,0,0,0,2112000,,True,0
186,HistoryIdentityB0,1,73.61000061035156,11.727817999984836,"[1, 26, 23, 59, 22, 57, 27, 60, 18, 69]","[18700556, 18701553, 18702550, 18703547, 18704544, 18705541, 18706538, 18707535, 18708532, 18709529]",75d198980f7f7aa231a67a1f53a7b381ada337600f443372fde0faf761286274,640,0,0,0,0,0,2112000,,True,0
187,HistoryIdentityB0,1,69.75,9.818607399996836,"[34, 87, 43, 64, 27, 92, 78, 55, 68, 7]","[18800559, 18801556, 18802553, 18803550, 18804547, 18805544, 18806541, 18807538, 18808535, 18809532]",b8098d7981ff48281bb81362f506cffe5980c8fd135ab42b23b767b6fda43e9b,640,0,0,0,0,0,2112000,,True,0
188,HistoryIdentityB0,1,73.58000183105469,13.276880600024015,"[67, 20, 34, 69, 85, 14, 86, 81, 36, 76]","[18900562, 18901559, 18902556, 18903553, 18904550, 18905547, 18906544, 18907541, 18908538, 18909535]",ab90de117f688e1da18e079fae9fddcd394f653822efc83ad468f7c01c7548a8,640,0,0,0,0,0,2112000,,True,0
189,HistoryIdentityB0,1,66.75,14.549401700001908,"[57, 7, 53, 49, 74, 65, 76, 29, 78, 80]","[19000565, 19001562, 19002559, 19003556, 19004553, 19005550, 19006547, 19007544, 19008541, 19009538]",f22b5a32b2ea45b295531fbf3f28557ddf65dd732b475a4fb4d50e43e6b6c7e6,640,0,0,0,0,0,2112000,,True,0
190,HistoryIdentityB0,1,69.47000122070312,10.811984500003746,"[71, 25, 7, 77, 39, 51, 87, 5, 45, 11]","[19100568, 19101565, 19102562, 19103559, 19104556, 19105553, 19106550, 19107547, 19108544, 19109541]",7aed0c9b4308344b627504c75b9da2b74fea8be5a81cacb88a7e24dc4e36c2da,640,0,0,0,0,0,2112000,,True,0
191,HistoryIdentityB0,1,64.7699966430664,12.605432800017297,"[60, 21, 34, 0, 98, 92, 44, 65, 66, 3]","[19200571, 19201568, 19202565, 19203562, 19204559, 19205556, 19206553, 19207550, 19208547, 19209544]",e25934f6bfb07abd447834163a9f5de032aa0540635d8e7d1e3843555fbcddbd,640,0,0,0,0,0,2112000,,True,0
192,HistoryIdentityB0,1,72.56999969482422,12.078945899993414,"[36, 59, 66, 20, 0, 16, 86, 71, 90, 56]","[19300574, 19301571, 19302568, 19303565, 19304562, 19305559, 19306556, 19307553, 19308550, 19309547]",768a2f66a6b33e2aec49f940d82b93e5a842b6a256c94e0080607b329a172e78,640,0,0,0,0,0,2112000,,True,0
193,HistoryIdentityB0,1,73.88999938964844,9.925754299998516,"[19, 22, 51, 45, 91, 26, 14, 83, 15, 67]","[19400577, 19401574, 19402571, 19403568, 19404565, 19405562, 19406559, 19407556, 19408553, 19409550]",d3d1f24207730577668f51662bba37fd30e9988baec95ee89c67720174cb79e8,640,0,0,0,0,0,2112000,,True,0
194,HistoryIdentityB0,1,71.91000366210938,12.323381099995458,"[62, 14, 3, 92, 78, 33, 89, 48, 70, 31]","[19500580, 19501577, 19502574, 19503571, 19504568, 19505565, 19506562, 19507559, 19508556, 19509553]",ab0386c7aa6068585ff50638785b5ebeb57357e0d00af87a908ae6d01e1e88db,640,0,0,0,0,0,2112000,,True,0
195,HistoryIdentityB0,1,73.05000305175781,10.884361999982502,"[37, 10, 88, 63, 53, 68, 2, 52, 26, 59]","[19600583, 19601580, 19602577, 19603574, 19604571, 19605568, 19606565, 19607562, 19608559, 19609556]",b5df237840afdcb647d9079f47acdd5a0f8dd28a67b0a17567d02af28907a9a6,640,0,0,0,0,0,2112000,,True,0
196,HistoryIdentityB0,1,77.16999816894531,12.639034699997865,"[59, 71, 85, 49, 20, 10, 3, 86, 88, 33]","[19700586, 19701583, 19702580, 19703577, 19704574, 19705571, 19706568, 19707565, 19708562, 19709559]",c505e67716abf02b78f530c109905a3ab6060fe354cd6e02a205db17fc0241dc,640,0,0,0,0,0,2112000,,True,0
197,HistoryIdentityB0,1,68.12000274658203,9.36729359999299,"[9, 0, 18, 66, 44, 17, 92, 95, 64, 96]","[19800589, 19801586, 19802583, 19803580, 19804577, 19805574, 19806571, 19807568, 19808565, 19809562]",725d4ffaac10e023e811eea72a77c891ff53e3033aeee9d8d2aa1e7821fc8d78,640,0,0,0,0,0,2112000,,True,0
198,HistoryIdentityB0,1,69.1500015258789,11.234163700020872,"[70, 58, 24, 57, 32, 19, 43, 65, 5, 88]","[19900592, 19901589, 19902586, 19903583, 19904580, 19905577, 19906574, 19907571, 19908568, 19909565]",37716bada6a80b2ae430bfea31fea3f5e9bc93efc4f6596bd65eaca8cf585cc4,640,0,0,0,0,0,2112000,,True,0
199,HistoryIdentityB0,1,65.87000274658203,9.04832480000914,"[61, 75, 68, 2, 6, 26, 1, 56, 78, 74]","[20000595, 20001592, 20002589, 20003586, 20004583, 20005580, 20006577, 20007574, 20008571, 20009568]",1b9acb6fa4aa0169fae613101a059be98aee88e6e0b5f280b11bfb909e526608,640,0,0,0,0,0,2112000,,True,0
200,HistoryIdentityB0,1,56.4900016784668,8.574779799993848,"[8, 57, 22, 90, 46, 9, 56, 99, 89, 4]","[20100598, 20101595, 20102592, 20103589, 20104586, 20105583, 20106580, 20107577, 20108574, 20109571]",7b0459577c4ceb063dc21ad8ee74c7d0057f036c1df224b6c9758dfb30d6312f,640,0,0,0,0,0,2112000,,True,0
201,HistoryIdentityB0,1,67.37000274658203,9.543732899997849,"[83, 41, 69, 7, 63, 51, 78, 89, 43, 81]","[20200601, 20201598, 20202595, 20203592, 20204589, 20205586, 20206583, 20207580, 20208577, 20209574]",c866c6413dba12f4c34e38487473ac71d0b75136e18883e774e4ceae3259a304,640,0,0,0,0,0,2112000,,True,0
202,HistoryIdentityB0,1,72.52999877929688,9.437797899998259,"[74, 76, 14, 98, 73, 37, 94, 68, 39, 11]","[20300604, 20301601, 20302598, 20303595, 20304592, 20305589, 20306586, 20307583, 20308580, 20309577]",22b6de708f6e5e632e1504a44b290474230efe123e2ce621379f4dc6aaf73835,640,0,0,0,0,0,2112000,,True,0
203,HistoryIdentityB0,1,63.04999923706055,8.264175300020725,"[38, 78, 17, 56, 90, 34, 42, 0, 1, 12]","[20400607, 20401604, 20402601, 20403598, 20404595, 20405592, 20406589, 20407586, 20408583, 20409580]",569994cb28b894fe67a53fcd6dda4cf1b2fd3d9e91586a17ea13dfb90806660e,640,0,0,0,0,0,2112000,,True,0
204,HistoryIdentityB0,1,74.51000213623047,10.251051400002325,"[45, 36, 95, 8, 99, 75, 93, 4, 24, 58]","[20500610, 20501607, 20502604, 20503601, 20504598, 20505595, 20506592, 20507589, 20508586, 20509583]",77d78415c99d80fd8f0b6c5ae94e8b15d6dd56b11e81857d0721bbd6b291ae68,640,0,0,0,0,0,2112000,,True,0
205,HistoryIdentityB0,1,73.37000274658203,10.857228199980455,"[66, 46, 89, 23, 4, 97, 78, 26, 79, 52]","[20600613, 20601610, 20602607, 20603604, 20604601, 20605598, 20606595, 20607592, 20608589, 20609586]",3cf3e553b9b7ead893110bcd3d29b709d393fd1bcb338c6a1376f112c2ff22e0,640,0,0,0,0,0,2112000,,True,0
206,HistoryIdentityB0,1,75.0999984741211,11.956615900009638,"[71, 79, 23, 7, 97, 86, 72, 57, 70, 64]","[20700616, 20701613, 20702610, 20703607, 20704604, 20705601, 20706598, 20707595, 20708592, 20709589]",624659db9917ddac82bbe58a10ca48ed2c1bf08cd72378047288f524cf988d92,640,0,0,0,0,0,2112000,,True,0
207,HistoryIdentityB0,1,74.79000091552734,8.871784499991918,"[55, 14, 21, 43, 5, 30, 35, 15, 28, 34]","[20800619, 20801616, 20802613, 20803610, 20804607, 20805604, 20806601, 20807598, 20808595, 20809592]",8e572359cc020c5040fa73078705b44085fcf4ef234852035a4e7b04d158355d,640,0,0,0,0,0,2112000,,True,0
208,HistoryIdentityB0,1,74.58000183105469,9.078216599998996,"[54, 51, 22, 85, 73, 90, 4, 69, 75, 6]","[20900622, 20901619, 20902616, 20903613, 20904610, 20905607, 20906604, 20907601, 20908598, 20909595]",fa70f61b1843a705f72eb525297aa3f91095e3b2676a14bf963655f966fc742c,640,0,0,0,0,0,2112000,,True,0
209,HistoryIdentityB0,1,70.44999694824219,10.023698000004515,"[78, 98, 48, 28, 76, 96, 97, 69, 66, 65]","[21000625, 21001622, 21002619, 21003616, 21004613, 21005610, 21006607, 21007604, 21008601, 21009598]",0fde80e3555eb9d48503864457a210437757c153d5db95cda84c735ee6773890,640,0,0,0,0,0,2112000,,True,0
210,HistoryIdentityB0,1,73.12000274658203,8.898518700007116,"[52, 54, 70, 39, 89, 14, 77, 74, 15, 88]","[21100628, 21101625, 21102622, 21103619, 21104616, 21105613, 21106610, 21107607, 21108604, 21109601]",6ec26f7c59728e597e79ec4d1243df9c22d1a7a2c2831c2f1e3fb9d2487a33af,640,0,0,0,0,0,2112000,,True,0
211,HistoryIdentityB0,1,65.0999984741211,11.358310899988282,"[58, 12, 87, 84, 91, 62, 82, 57, 6, 21]","[21200631, 21201628, 21202625, 21203622, 21204619, 21205616, 21206613, 21207610, 21208607, 21209604]",588023f64bf35e34c8cba576f560918b541c2a85c9511599bf79e4c44eceba40,640,0,0,0,0,0,2112000,,True,0
212,HistoryIdentityB0,1,77.33999633789062,10.735712599998806,"[59, 99, 54, 55, 14, 63, 7, 88, 91, 52]","[21300634, 21301631, 21302628, 21303625, 21304622, 21305619, 21306616, 21307613, 21308610, 21309607]",b3180864b29d5783c0db13badaf377999dd359e4fbacfe09cf6479a85bc1c56b,640,0,0,0,0,0,2112000,,True,0
213,HistoryIdentityB0,1,73.70999908447266,9.455560000002151,"[44, 73, 39, 28, 18, 92, 52, 79, 54, 77]","[21400637, 21401634, 21402631, 21403628, 21404625, 21405622, 21406619, 21407616, 21408613, 21409610]",986efe6572011841f5a33cd735da596db206ca2950f51a851434d447e2e4c0c6,640,0,0,0,0,0,2112000,,True,0
214,HistoryIdentityB0,1,76.22000122070312,10.499484300002223,"[59, 70, 54, 27, 89, 21, 42, 25, 60, 49]","[21500640, 21501637, 21502634, 21503631, 21504628, 21505625, 21506622, 21507619, 21508616, 21509613]",a0e05659c2a81f20a32863e82f047f24f14111d6249e6320ec5409be284e68bc,640,0,0,0,0,0,2112000,,True,0
215,HistoryIdentityB0,1,75.01000213623047,10.512162800005171,"[2, 56, 59, 80, 62, 19, 42, 33, 72, 35]","[21600643, 21601640, 21602637, 21603634, 21604631, 21605628, 21606625, 21607622, 21608619, 21609616]",3516f7a9623feeefadea32e1e79a83d5db75cb17660c7854f867dc193b4d3a7e,640,0,0,0,0,0,2112000,,True,0
216,HistoryIdentityB0,1,74.22000122070312,10.674071900022682,"[53, 17, 11, 78, 66, 39, 94, 4, 47, 90]","[21700646, 21701643, 21702640, 21703637, 21704634, 21705631, 21706628, 21707625, 21708622, 21709619]",913870119d2878777881dde4b3969d54068ae9df07d5b73324c34b0397d6aa95,640,0,0,0,0,0,2112000,,True,0
217,HistoryIdentityB0,1,68.4800033569336,8.491983599989908,"[48, 51, 34, 78, 92, 54, 96, 84, 88, 74]","[21800649, 21801646, 21802643, 21803640, 21804637, 21805634, 21806631, 21807628, 21808625, 21809622]",eb66fe573ca538f6d1a033bc25c0bee97ab5fc183a8b11585385acd99afabbc3,640,0,0,0,0,0,2112000,,True,0
218,HistoryIdentityB0,1,78.3499984741211,11.182335399993462,"[15, 25, 50, 89, 72, 20, 85, 47, 1, 3]","[21900652, 21901649, 21902646, 21903643, 21904640, 21905637, 21906634, 21907631, 21908628, 21909625]",04aeccf678b2fc46092fffac78d8965017e50280a52d1871fd016ce708dbcd80,640,0,0,0,0,0,2112000,,True,0
219,HistoryIdentityB0,1,72.19999694824219,10.829464400012512,"[91, 39, 11, 12, 93, 64, 30, 79, 29, 49]","[22000655, 22001652, 22002649, 22003646, 22004643, 22005640, 22006637, 22007634, 22008631, 22009628]",d215b0e31fb250ca357eb1e7272fc206cb2bffe918a05bf171725945bcae1b46,640,0,0,0,0,0,2112000,,True,0
220,HistoryIdentityB0,1,71.76000213623047,10.815584600000875,"[21, 88, 95, 65, 60, 8, 46, 31, 63, 72]","[22100658, 22101655, 22102652, 22103649, 22104646, 22105643, 22106640, 22107637, 22108634, 22109631]",ed753d947b9f5bc1ad1481099ec988843064f991416387fe2ae8ff63f21876ef,640,0,0,0,0,0,2112000,,True,0
221,HistoryIdentityB0,1,71.79000091552734,10.88504669998656,"[96, 63, 58, 77, 95, 23, 61, 29, 91, 59]","[22200661, 22201658, 22202655, 22203652, 22204649, 22205646, 22206643, 22207640, 22208637, 22209634]",0420a1c18c3d6e15de8caed971de9345553469b3851154f1edcb7fc5399eddd9,640,0,0,0,0,0,2112000,,True,0
222,HistoryIdentityB0,1,68.3499984741211,10.63481730001513,"[8, 69, 44, 89, 49, 36, 77, 19, 92, 72]","[22300664, 22301661, 22302658, 22303655, 22304652, 22305649, 22306646, 22307643, 22308640, 22309637]",15e70c66c54831822828766c3633b21d956e0028d6a98c247b357c0c5f124c34,640,0,0,0,0,0,2112000,,True,0
223,HistoryIdentityB0,1,75.11000061035156,9.573015900008613,"[47, 49, 1, 80, 27, 9, 83, 72, 76, 92]","[22400667, 22401664, 22402661, 22403658, 22404655, 22405652, 22406649, 22407646, 22408643, 22409640]",740a09f6b396043e916234e6078d538937b8fb5f37daac8a8843cab53aa9ec20,640,0,0,0,0,0,2112000,,True,0
224,HistoryIdentityB0,1,75.08999633789062,12.093016400001943,"[10, 57, 54, 1, 80, 76, 56, 39, 14, 20]","[22500670, 22501667, 22502664, 22503661, 22504658, 22505655, 22506652, 22507649, 22508646, 22509643]",cce6e4d4eb2d210cf040ec7cffa27b96a88d2c506d478c52d1f7c4ee041f72e4,640,0,0,0,0,0,2112000,,True,0
225,HistoryIdentityB0,1,71.30000305175781,11.828482999990229,"[6, 62, 31, 90, 3, 51, 24, 91, 23, 55]","[22600673, 22601670, 22602667, 22603664, 22604661, 22605658, 22606655, 22607652, 22608649, 22609646]",6d691d7c913a4461105361650ead46048431a2250103ee8f465f7a1f19db2ded,640,0,0,0,0,0,2112000,,True,0
226,HistoryIdentityB0,1,62.63999938964844,11.543715600011637,"[98, 18, 78, 89, 27, 80, 33, 86, 88, 15]","[22700676, 22701673, 22702670, 22703667, 22704664, 22705661, 22706658, 22707655, 22708652, 22709649]",1f37fb041091a334d8899808a1dda5452a0236a856ff189d3bbf76e83ed65d22,640,0,0,0,0,0,2112000,,True,0
227,HistoryIdentityB0,1,73.97000122070312,12.680692499998258,"[85, 12, 59, 60, 73, 80, 0, 10, 23, 13]","[22800679, 22801676, 22802673, 22803670, 22804667, 22805664, 22806661, 22807658, 22808655, 22809652]",fb983dca92030e7f5b49e3b4708579960b14ed571a51fbb9d8269ecf603c2336,640,0,0,0,0,0,2112000,,True,0
228,HistoryIdentityB0,1,69.7699966430664,10.322940599988215,"[35, 46, 54, 87, 84, 51, 27, 95, 21, 61]","[22900682, 22901679, 22902676, 22903673, 22904670, 22905667, 22906664, 22907661, 22908658, 22909655]",30efa4c2ed9d65ea082898321884e30e8f9d9078ebb9a92ed66bd917b102dd66,640,0,0,0,0,0,2112000,,True,0
229,HistoryIdentityB0,1,71.7300033569336,8.691696499998216,"[64, 6, 96, 98, 27, 71, 18, 3, 1, 95]","[23000685, 23001682, 23002679, 23003676, 23004673, 23005670, 23006667, 23007664, 23008661, 23009658]",7ad07603cc935a8e1d9328a98d0456cd09add1f9874275f35445405552586f0e,640,0,0,0,0,0,2112000,,True,0
230,HistoryIdentityB0,1,77.52999877929688,9.904834599990863,"[88, 90, 96, 35, 69, 11, 60, 48, 23, 42]","[23100688, 23101685, 23102682, 23103679, 23104676, 23105673, 23106670, 23107667, 23108664, 23109661]",a07050bba2159d2c9541a7918860d19a56c219d3f2a4ddb82235b55226bb6052,640,0,0,0,0,0,2112000,,True,0
231,HistoryIdentityB0,1,71.95999908447266,9.3405938000069,"[98, 88, 43, 57, 48, 99, 63, 53, 94, 55]","[23200691, 23201688, 23202685, 23203682, 23204679, 23205676, 23206673, 23207670, 23208667, 23209664]",9607d650d2e17bb26039c40c517c2d951ca07e621754938644031f7e20f3478f,640,0,0,0,0,0,2112000,,True,0
232,HistoryIdentityB0,1,77.75,9.938172099995427,"[96, 75, 74, 76, 39, 80, 34, 12, 60, 20]","[23300694, 23301691, 23302688, 23303685, 23304682, 23305679, 23306676, 23307673, 23308670, 23309667]",96a76fc371a39be8d2ea5f623ff7ed9ddb77881cc21133fe5c9c254632e721f1,620,0,0,0,0,0,2112000,,True,0
233,HistoryIdentityB0,1,74.22000122070312,9.290659299993422,"[20, 47, 38, 59, 64, 82, 60, 45, 63, 85]","[23400697, 23401694, 23402691, 23403688, 23404685, 23405682, 23406679, 23407676, 23408673, 23409670]",eb8ea8437e8e9a0d6ec1b8c5f1c1f7e904a84e014406d79b8de47b924be3e9ba,620,0,0,0,0,0,2112000,,True,0
234,HistoryIdentityB0,1,37.04999923706055,9.31253180000931,"[32, 6, 51, 4, 8, 22, 72, 86, 55, 12]","[23500700, 23501697, 23502694, 23503691, 23504688, 23505685, 23506682, 23507679, 23508676, 23509673]",431636d037b68068085c893484b7a8b857050b3a249bea98fe3af147b7fe2711,620,0,0,0,0,0,2112000,,True,0
235,HistoryIdentityB0,1,60.31999969482422,9.447182200005045,"[45, 71, 84, 65, 61, 83, 87, 53, 77, 51]","[23600703, 23601700, 23602697, 23603694, 23604691, 23605688, 23606685, 23607682, 23608679, 23609676]",4d4c5e54e9d8feca5e5bd8b2ec082e77eda19ebca0e205e6688f6c86ece4842d,620,0,0,0,0,0,2112000,,True,0
236,HistoryIdentityB0,1,76.55999755859375,9.514661199995317,"[13, 71, 56, 63, 49, 44, 85, 76, 50, 93]","[23700706, 23701703, 23702700, 23703697, 23704694, 23705691, 23706688, 23707685, 23708682, 23709679]",897c0a81f52eee005ca74e75d0ab17e2239f66a84a99766933c5934c11597d74,620,0,0,0,0,0,2112000,,True,0
237,HistoryIdentityB0,1,70.2300033569336,9.469753299985314,"[45, 52, 95, 68, 64, 15, 29, 54, 43, 93]","[23800709, 23801706, 23802703, 23803700, 23804697, 23805694, 23806691, 23807688, 23808685, 23809682]",480fafdebfc46096406522b66320af81ca6b31824571ab71eee8fc46d3dd6502,620,0,0,0,0,0,2112000,,True,0
238,HistoryIdentityB0,1,67.55999755859375,10.485716199997114,"[58, 70, 25, 56, 87, 27, 94, 1, 74, 44]","[23900712, 23901709, 23902706, 23903703, 23904700, 23905697, 23906694, 23907691, 23908688, 23909685]",ef36906ea4ec2bb66c6a662a1c92b529845ddfaf093857cea2f784666623a4e1,620,0,0,0,0,0,2112000,,True,0
239,HistoryIdentityB0,1,76.0199966430664,12.155337000003783,"[2, 7, 31, 45, 81, 62, 23, 97, 18, 27]","[24000715, 24001712, 24002709, 24003706, 24004703, 24005700, 24006697, 24007694, 24008691, 24009688]",4fd8c886b80ff005a576934ba12a6ab86020f8e3b2677ea035bec4cee9462c7d,620,0,0,0,0,0,2112000,,True,0
240,HistoryIdentityB0,1,66.12000274658203,10.94641109998338,"[25, 13, 40, 64, 52, 44, 22, 48, 3, 46]","[24100718, 24101715, 24102712, 24103709, 24104706, 24105703, 24106700, 24107697, 24108694, 24109691]",420a1ddc147722ad026b3a65bd841675ce0270b71f8438bc84ea4405f9949c93,620,0,0,0,0,0,2112000,,True,0
241,HistoryIdentityB0,1,73.95999908447266,8.404465400002664,"[84, 9, 72, 56, 13, 98, 21, 79, 71, 32]","[24200721, 24201718, 24202715, 24203712, 24204709, 24205706, 24206703, 24207700, 24208697, 24209694]",862ca611ba0d8617f712a0532238a12f237ba9b3c435712346e665e589d00820,620,0,0,0,0,0,2112000,,True,0
242,HistoryIdentityB0,1,73.91999816894531,11.998572699987562,"[32, 2, 36, 91, 58, 81, 87, 68, 25, 5]","[24300724, 24301721, 24302718, 24303715, 24304712, 24305709, 24306706, 24307703, 24308700, 24309697]",a10896e1e899210d153bdd4c247bd0122538a70513f70b586fcbf14f41f67a94,620,0,0,0,0,0,2112000,,True,0
243,HistoryIdentityB0,1,73.58999633789062,10.782950599998003,"[25, 41, 74, 21, 97, 69, 4, 17, 3, 88]","[24400727, 24401724, 24402721, 24403718, 24404715, 24405712, 24406709, 24407706, 24408703, 24409700]",9aeeb6a940a664177d430e1ed56f36af8574d1979a8ae99f73384bb27a6980cd,620,0,0,0,0,0,2112000,,True,0
244,HistoryIdentityB0,1,73.87999725341797,10.91533079999499,"[80, 19, 97, 75, 60, 93, 78, 40, 32, 87]","[24500730, 24501727, 24502724, 24503721, 24504718, 24505715, 24506712, 24507709, 24508706, 24509703]",419f4c0c2b6b933609332beb6364b2634cf2b21147b269cf7757f9e55fbb8692,620,0,0,0,0,0,2112000,,True,0
245,HistoryIdentityB0,1,73.94999694824219,9.072320900013437,"[70, 59, 68, 16, 36, 72, 71, 45, 91, 56]","[24600733, 24601730, 24602727, 24603724, 24604721, 24605718, 24606715, 24607712, 24608709, 24609706]",e8be32376c9c6b2e8e01751354e5011937ceee1a6b01b429b4777ffb04256f6f,620,0,0,0,0,0,2112000,,True,0
246,HistoryIdentityB0,1,75.73999786376953,7.739828899997519,"[83, 81, 9, 39, 2, 67, 66, 98, 80, 51]","[24700736, 24701733, 24702730, 24703727, 24704724, 24705721, 24706718, 24707715, 24708712, 24709709]",b044faac0fceb2c5c683fcdf362eaf279f168826a91aa6f9bbabae60327e49ed,620,0,0,0,0,0,2112000,,True,0
247,HistoryIdentityB0,1,55.470001220703125,7.533343600021908,"[43, 64, 42, 4, 78, 0, 39, 57, 37, 98]","[24800739, 24801736, 24802733, 24803730, 24804727, 24805724, 24806721, 24807718, 24808715, 24809712]",c3a2203bdd5d7a653bb96bcbe324cc8ca3e654bc96275570923d000047bd452a,620,0,0,0,0,0,2112000,,True,0
248,HistoryIdentityB0,1,74.30000305175781,12.63837600001716,"[11, 6, 16, 48, 14, 19, 68, 82, 94, 39]","[24900742, 24901739, 24902736, 24903733, 24904730, 24905727, 24906724, 24907721, 24908718, 24909715]",2b0eb904e72196aa4a25df1596da096bdf6c740ae1e771777c751a09ac56ca6d,620,0,0,0,0,0,2112000,,True,0
249,HistoryIdentityB0,1,67.80999755859375,10.369704800017644,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[25000745, 25001742, 25002739, 25003736, 25004733, 25005730, 25006727, 25007724, 25008721, 25009718]",ff3277bb2b61dea657a3f82e04cd4a0d1a9d9b6e56b3242bcbefbdf01829ed22,620,0,0,0,0,0,2112000,,True,0
250,HistoryIdentityB0,1,74.04000091552734,12.498178600013489,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[25100748, 25101745, 25102742, 25103739, 25104736, 25105733, 25106730, 25107727, 25108724, 25109721]",a732f0ba1271a9f2aedbd992b06f79dc7bf0831828119cb1b90377cae106838a,620,0,0,0,0,0,2112000,,True,0
251,HistoryIdentityB0,1,76.87999725341797,8.052219400007743,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[25200751, 25201748, 25202745, 25203742, 25204739, 25205736, 25206733, 25207730, 25208727, 25209724]",a5344a8bf7f15359e154318ba8e45b716137210725ee2bc1a5d438a1b2e1a860,620,0,0,0,0,0,2112000,,True,0
252,HistoryIdentityB0,1,72.58000183105469,11.27166280001984,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[25300754, 25301751, 25302748, 25303745, 25304742, 25305739, 25306736, 25307733, 25308730, 25309727]",c401d2ba1bee75c608d32afa5765c40329c464d775bcb7921d265d7695d9d5e7,620,0,0,0,0,0,2112000,,True,0
253,HistoryIdentityB0,1,72.02999877929688,9.02083200000925,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[25400757, 25401754, 25402751, 25403748, 25404745, 25405742, 25406739, 25407736, 25408733, 25409730]",1f231e2a5171cf10955e4d5ed012811da13327e9f1344ecb1482a254f64486cd,620,0,0,0,0,0,2112000,,True,0
254,HistoryIdentityB0,1,69.0199966430664,9.591842299996642,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[25500760, 25501757, 25502754, 25503751, 25504748, 25505745, 25506742, 25507739, 25508736, 25509733]",d5556ffa6d6122766b3e5ecce08bed3652e3da5bed34d0b69f9d4ccaadf9deb1,620,0,0,0,0,0,2112000,,True,0
255,HistoryIdentityB0,1,77.37999725341797,11.25114360000589,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[25600763, 25601760, 25602757, 25603754, 25604751, 25605748, 25606745, 25607742, 25608739, 25609736]",4a3644f90101bf09be8db2b93de3c72620c71dfde49c72f52d334eef2ec1a357,620,0,0,0,0,0,2112000,,True,0
256,HistoryIdentityB0,1,67.33999633789062,11.475632600020617,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[25700766, 25701763, 25702760, 25703757, 25704754, 25705751, 25706748, 25707745, 25708742, 25709739]",0b7c15374b49d6aa18010259d69a5950e8b857d7e28e1e47a24f829a89c177f5,620,0,0,0,0,0,2112000,,True,0
257,HistoryIdentityB0,1,75.43000030517578,12.27414759999374,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[25800769, 25801766, 25802763, 25803760, 25804757, 25805754, 25806751, 25807748, 25808745, 25809742]",5dc3c2b94ca622abfb0806185a08bd63ea911969884bbbec4f046612423ee935,620,0,0,0,0,0,2112000,,True,0
258,HistoryIdentityB0,1,74.43000030517578,11.22684190000291,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[25900772, 25901769, 25902766, 25903763, 25904760, 25905757, 25906754, 25907751, 25908748, 25909745]",ea1aff0b399267ce0a0573653f04e667c3f7277231bbf02da710c8930bb5d8e2,620,0,0,0,0,0,2112000,,True,0
259,HistoryIdentityB0,1,75.31999969482422,12.077290399989579,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[26000775, 26001772, 26002769, 26003766, 26004763, 26005760, 26006757, 26007754, 26008751, 26009748]",88b11bcfacf337b3ea3762c36a842802f590485b0d611ce8a412110cc246991e,620,0,0,0,0,0,2112000,,True,0
260,HistoryIdentityB0,1,74.52999877929688,9.877491899998859,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[26100778, 26101775, 26102772, 26103769, 26104766, 26105763, 26106760, 26107757, 26108754, 26109751]",c847232129021a27453f430ca0d097e803fce4c0a99dd8b7e1e3d53bee1daa4e,620,0,0,0,0,0,2112000,,True,0
261,HistoryIdentityB0,1,76.9000015258789,10.779261500021676,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[26200781, 26201778, 26202775, 26203772, 26204769, 26205766, 26206763, 26207760, 26208757, 26209754]",aafeec1a1cdf6350de3eaeb436200167e5af74771796ff907b369ecb4ea89a5b,620,0,0,0,0,0,2112000,,True,0
262,HistoryIdentityB0,1,75.83999633789062,10.878039300005184,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[26300784, 26301781, 26302778, 26303775, 26304772, 26305769, 26306766, 26307763, 26308760, 26309757]",b0e03cc1fc56c4dda02376d6b61afd4291860728b0605fa0b6d6f23e9052889b,620,0,0,0,0,0,2112000,,True,0
