round,algorithm,seed,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,total_reset_slots,targeted_reset_slots,replaced_reset_slots,targeted_clients,fallback_clients,fallback_client_layers,history_memory_bytes,source_support_sha256,rng_unchanged,failed_client_updates
514,HistoryIdentitySame,1,72.97000122070312,9.334192499984056,"[59, 45, 90, 0, 50, 15, 12, 80, 52, 87]","[51501540, 51502537, 51503534, 51504531, 51505528, 51506525, 51507522, 51508519, 51509516, 51510513]",9358c71f23f56dc20b187631d7ed4a65e3669090bbd50d49b46f33283216f4d1,520,35,35,5,5,0,2112000,9d87a743e4e014f6b0badd3d7b3de5710d3cf0d21efbbecd9caa2789d6aedd26,True,0
515,HistoryIdentitySame,1,78.93000030517578,13.182536200009054,"[64, 34, 14, 30, 92, 17, 73, 20, 7, 55]","[51601543, 51602540, 51603537, 51604534, 51605531, 51606528, 51607525, 51608522, 51609519, 51610516]",079c2913b575521306602769c11c3fda3be32c4515297ac5f9c6e0f057c16815,520,49,49,7,3,0,2112000,45165913a43072f4253a9062959ec0c8c90ee85e2779bac760a5606aef7b6956,True,0
516,HistoryIdentitySame,1,79.5199966430664,9.710750300000655,"[76, 47, 49, 39, 13, 12, 30, 31, 79, 63]","[51701546, 51702543, 51703540, 51704537, 51705534, 51706531, 51707528, 51708525, 51709522, 51710519]",ad3bb6a8fbd86ab77437424eebf9e180b15f0727cd5845eac96ba4d249839cad,520,35,33,5,5,0,2112000,d02919f011f8654feb29aca2eed2ea1b7456a649e2ab9c77cfcdd0348e96252d,True,0
517,HistoryIdentitySame,1,78.0,10.693068699998548,"[71, 38, 14, 10, 83, 23, 8, 12, 81, 60]","[51801549, 51802546, 51803543, 51804540, 51805537, 51806534, 51807531, 51808528, 51809525, 51810522]",ed0d7159ca78d28708499df6e33524267b7e16e0f295cd91a0126a1c9272f7e6,520,49,47,7,3,0,2112000,3f3228ef4192bd53653e54fab8cf4b59abe772e0491bc08221a53dbfb1174aa2,True,0
518,HistoryIdentitySame,1,70.80000305175781,10.462979100004304,"[76, 78, 89, 17, 44, 5, 13, 41, 80, 27]","[51901552, 51902549, 51903546, 51904543, 51905540, 51906537, 51907534, 51908531, 51909528, 51910525]",378e6a2dc4f1083d7cbb0c05046000540aa1fec468c86b1f6ddcd9268ba4f30a,520,56,56,8,2,0,2112000,997145ab9e6264658a507a9ff0923cfa0fcfc6804eea1b028f23b649c650f53f,True,0
519,HistoryIdentitySame,1,75.33000183105469,9.24007959998562,"[28, 17, 48, 27, 44, 43, 38, 89, 10, 61]","[52001555, 52002552, 52003549, 52004546, 52005543, 52006540, 52007537, 52008534, 52009531, 52010528]",aa40507ddbf5a0d541f9732b0e1ba0aedc09a83ca8639124057e1c01e736a678,520,56,55,8,2,0,2112000,e435c9fb768bec5b2e5d49f8e42fd9d8daa1db6c754ef0eb7d8f2223aca0548c,True,0
520,HistoryIdentitySame,1,77.6500015258789,8.8146376000077,"[33, 35, 76, 73, 27, 64, 2, 67, 4, 62]","[52101558, 52102555, 52103552, 52104549, 52105546, 52106543, 52107540, 52108537, 52109534, 52110531]",4acc1b44c4326d4a04f6690f389c4a92c0467f8ff0bbf30408bbc181c7732120,520,49,48,7,3,0,2112000,18883d9f22a6d0ec9c9dd3a547b1ffcf9ef4f91d541fbd1b557e2e162bc1ced4,True,0
521,HistoryIdentitySame,1,73.29000091552734,10.764075699989917,"[21, 65, 85, 55, 26, 2, 87, 32, 95, 76]","[52201561, 52202558, 52203555, 52204552, 52205549, 52206546, 52207543, 52208540, 52209537, 52210534]",430f5cb8cdbdeb61da4f6770b07fc57e5420518f1bd8c3fc8b2daf89f8ee0236,520,49,47,7,3,0,2112000,eb3971985a3e0b6397738cda58084971c096915b9906e345ab1385f36c5d26ac,True,0
522,HistoryIdentitySame,1,69.97000122070312,10.61641220000456,"[1, 25, 27, 86, 15, 34, 49, 47, 54, 33]","[52301564, 52302561, 52303558, 52304555, 52305552, 52306549, 52307546, 52308543, 52309540, 52310537]",f48d1bb3b4f23396d95d7b1ae61a6e9674f3cfff2ddd1517914982d0f2962cbf,520,42,42,6,4,0,2112000,3fe883ac7f0a1018dface6f048b94c8efd024327c7706a6b342081ec489b426c,True,0
523,HistoryIdentitySame,1,65.54000091552734,11.388056399999186,"[20, 93, 27, 92, 31, 0, 6, 46, 95, 26]","[52401567, 52402564, 52403561, 52404558, 52405555, 52406552, 52407549, 52408546, 52409543, 52410540]",cace6c4266318205a30c2a3b749d231fda04ecf1a4f122cab947224be16be34a,520,49,49,7,3,0,2112000,2bb576549d92e9eca4629a278c4945720a3b1c836194bf922bd5b9d2923a2470,True,0
524,HistoryIdentitySame,1,76.9800033569336,8.352179499983322,"[67, 96, 90, 44, 94, 97, 74, 4, 45, 57]","[52501570, 52502567, 52503564, 52504561, 52505558, 52506555, 52507552, 52508549, 52509546, 52510543]",3cca3eca093d0cf7b0f27efdd850b0232609022ecd5f7cff1d6971cf5b07471c,520,35,35,5,5,0,2112000,45f0dee88c1f825a6b38756442e4506937512f754fdf2f4d4635d007fb560b23,True,0
525,HistoryIdentitySame,1,73.62000274658203,10.660965100018075,"[41, 10, 32, 22, 79, 97, 44, 24, 61, 25]","[52601573, 52602570, 52603567, 52604564, 52605561, 52606558, 52607555, 52608552, 52609549, 52610546]",060c53bcc1763b05ad908cd4f84a4906698f69e3b0377d76b0b53aba4bb8aac2,520,56,54,8,2,0,2112000,abdc61333cad01e5c6b1c1440293de0418cecc19dfd1b657daf0a198037f1c1d,True,0
526,HistoryIdentitySame,1,71.37999725341797,11.575971299986122,"[39, 46, 12, 21, 27, 65, 33, 94, 56, 60]","[52701576, 52702573, 52703570, 52704567, 52705564, 52706561, 52707558, 52708555, 52709552, 52710549]",8adc9efc67de127c0c62cf5f5912b1e1bb65f1cc4f08e1e51d04f951ceb697f7,520,63,63,9,1,0,2112000,08375bf6181008aad6abcf833682b8366b008d7875a6293bf53f3bba4415254b,True,0
527,HistoryIdentitySame,1,73.79000091552734,9.023064599983627,"[56, 66, 5, 2, 79, 70, 99, 82, 85, 96]","[52801579, 52802576, 52803573, 52804570, 52805567, 52806564, 52807561, 52808558, 52809555, 52810552]",c455b6a186c7dfe4a47d0707c7e7052a176e153bd3bc76ecee54ae9d2f3b60d9,520,42,41,6,4,0,2112000,f9c1c788c1bdea96fbde10d9d836c9d745f39e11da452fc58a38a268e049924a,True,0
528,HistoryIdentitySame,1,74.66000366210938,8.268110400007572,"[68, 8, 43, 91, 90, 21, 6, 75, 79, 38]","[52901582, 52902579, 52903576, 52904573, 52905570, 52906567, 52907564, 52908561, 52909558, 52910555]",0c3375f372844b23b1ba527919dea003b42ec7361028287786fb6b4697112de9,520,42,42,6,4,0,2112000,e8a4b2cdc0226ad9ab9ff9ce7b8b264fd90f669199188f8d3b5e9554a59350fe,True,0
529,HistoryIdentitySame,1,79.70999908447266,12.09171609999612,"[28, 7, 49, 94, 71, 59, 6, 57, 76, 27]","[53001585, 53002582, 53003579, 53004576, 53005573, 53006570, 53007567, 53008564, 53009561, 53010558]",3fffdfdc8b42e8db5a0451d63fff280e2a3d05ca0ce51d8b66a853d5517fe1af,520,49,49,7,3,0,2112000,2e1658d860c7c4445723af137bddc2d14f1c18675b3fbb234d89545655593e71,True,0
530,HistoryIdentitySame,1,75.5,9.846640900010243,"[30, 3, 31, 76, 90, 95, 29, 15, 33, 71]","[53101588, 53102585, 53103582, 53104579, 53105576, 53106573, 53107570, 53108567, 53109564, 53110561]",02342dece7a98159626f3751bcce9048b93c2d0e1110b77cf2e24a7af56e9b82,520,49,47,7,3,0,2112000,7c6f99053cbabc02b1cda898cb1ad974b968f892be37f4045cb68dad0fe28ec6,True,0
531,HistoryIdentitySame,1,69.87000274658203,9.995582600007765,"[37, 4, 86, 80, 81, 95, 5, 54, 55, 38]","[53201591, 53202588, 53203585, 53204582, 53205579, 53206576, 53207573, 53208570, 53209567, 53210564]",2e4bbef2bfc9c46092f47008bdc763d676e68a7bdffc3a6ae3de6578c22187fb,520,49,49,7,3,0,2112000,87e95da8148fcc78b1cb1964836c0f644856b9c90117683301d9f52445003b2a,True,0
532,HistoryIdentitySame,1,77.47000122070312,12.384316700015916,"[57, 0, 58, 14, 99, 1, 91, 29, 65, 61]","[53301594, 53302591, 53303588, 53304585, 53305582, 53306579, 53307576, 53308573, 53309570, 53310567]",3c9b7a81af0f0abe4590f5a69d973a6c8f903ca70db4605167598b6b771de6fd,520,56,53,8,2,0,2112000,34888fb7eefcf98ffffc254c966fbb42d41f7a26701666004b9188ccd66e60a2,True,0
533,HistoryIdentitySame,1,70.7300033569336,9.970675899996422,"[20, 17, 2, 97, 27, 0, 11, 44, 3, 98]","[53401597, 53402594, 53403591, 53404588, 53405585, 53406582, 53407579, 53408576, 53409573, 53410570]",39e618047026cdf357e4c4d6f8960fe1c1bc1562fc3bf45ff159761460daddb1,520,49,49,7,3,0,2112000,b3f4391353c908994e4334c00dac82b757879699374208d7fb9541ec37f331b8,True,0
534,HistoryIdentitySame,1,75.43000030517578,12.299083999998402,"[30, 7, 13, 25, 81, 20, 4, 17, 58, 88]","[53501600, 53502597, 53503594, 53504591, 53505588, 53506585, 53507582, 53508579, 53509576, 53510573]",0c2fd5a06e1a249b143cab0cd80072449c2a148862c346e036b4f8ad07926553,520,56,56,8,2,0,2112000,a1e248da1a4946818841c50dbffc7896824c5ea935a75a441158390dca39a433,True,0
535,HistoryIdentitySame,1,76.45999908447266,9.786114499991527,"[61, 9, 73, 10, 91, 71, 60, 64, 99, 86]","[53601603, 53602600, 53603597, 53604594, 53605591, 53606588, 53607585, 53608582, 53609579, 53610576]",6a783d1a2e860d74951407ee8eeef3ca9798a30c4b875a407c4222958d68cc08,520,49,49,7,3,0,2112000,898722657a5d55775c3fa8f6a7c325bf3734dbbf3bbce16a1c9ae95bd68807b0,True,0
536,HistoryIdentitySame,1,79.7699966430664,9.196891500003403,"[9, 88, 62, 2, 74, 7, 66, 15, 8, 22]","[53701606, 53702603, 53703600, 53704597, 53705594, 53706591, 53707588, 53708585, 53709582, 53710579]",919e75b3cffcc9ca0db1b84f722996dd19fcdffff0e26e907c90453ff307fc39,520,49,48,7,3,0,2112000,093597cff894245d65be064661567e80cf561699005454dcde900226c6341e64,True,0
537,HistoryIdentitySame,1,77.52999877929688,9.67664310001419,"[0, 85, 36, 35, 61, 39, 10, 80, 27, 67]","[53801609, 53802606, 53803603, 53804600, 53805597, 53806594, 53807591, 53808588, 53809585, 53810582]",599a8d9f5e6d59236378b39060b25583a9590747326d85447bf47194b8fc4847,520,42,40,6,4,0,2112000,94ad4856ed6ae9095d5d78afa4e1000374c2094456782cdc740a2926f08218f0,True,0
538,HistoryIdentitySame,1,79.48999786376953,9.526138199988054,"[61, 73, 82, 39, 27, 62, 53, 2, 36, 67]","[53901612, 53902609, 53903606, 53904603, 53905600, 53906597, 53907594, 53908591, 53909588, 53910585]",48d1966dcdba01ee0de763ec9f653ed0217eed349170ff67b44366148bc3d0b0,520,56,55,8,2,0,2112000,b382090edc29a106f73c3682026012d6be8bf38bf3d738d309fb8ec6313dc11d,True,0
539,HistoryIdentitySame,1,80.47000122070312,11.701401300000725,"[41, 98, 14, 33, 80, 20, 52, 1, 50, 74]","[54001615, 54002612, 54003609, 54004606, 54005603, 54006600, 54007597, 54008594, 54009591, 54010588]",4c95c7bdfdaeee2c7bbc0ac31a48df097d7d6f7b8f647b13c7ad76fbd4e7ac87,520,49,48,7,3,0,2112000,dde6d2e085a4c086e7490a908a0c9b74a971c6f242dcdc2b3c8a589305877fac,True,0
540,HistoryIdentitySame,1,65.75,8.995377000013832,"[38, 45, 85, 42, 59, 31, 65, 93, 13, 94]","[54101618, 54102615, 54103612, 54104609, 54105606, 54106603, 54107600, 54108597, 54109594, 54110591]",2c41e7c5fa9a6c22c0b3490e522dbc26a3def4e4f906b0115c49b2039b8e59b4,480,30,30,5,5,0,2112000,b9ebf7d995bcb5f33ddce06e9ac6d7ae79933d854943edcf6fb1e68d9b44b03e,True,0
541,HistoryIdentitySame,1,62.83000183105469,8.547093000001041,"[53, 35, 92, 25, 2, 90, 64, 30, 26, 86]","[54201621, 54202618, 54203615, 54204612, 54205609, 54206606, 54207603, 54208600, 54209597, 54210594]",b87b0914eb9eacb76da1feab8d7f0dcfed89cdec784088c9a1cd6686162ff38c,480,42,41,7,3,0,2112000,05f47d395608f4980c3318ce105e3051f1b256b7edba16c68d1f153e1d73019b,True,0
542,HistoryIdentitySame,1,69.22000122070312,9.905236899998272,"[21, 5, 76, 83, 43, 82, 89, 56, 30, 65]","[54301624, 54302621, 54303618, 54304615, 54305612, 54306609, 54307606, 54308603, 54309600, 54310597]",1ef89b3abd41a911b729fdb55f617db5dd1ba28ff72396f7c749fa808db39e32,480,18,18,3,7,0,2112000,c85660c145974f131166f7381d54adb9f71e8aec29f4f513b4eef87628018cf1,True,0
543,HistoryIdentitySame,1,65.38999938964844,10.79058790000272,"[4, 6, 67, 89, 65, 68, 79, 51, 15, 2]","[54401627, 54402624, 54403621, 54404618, 54405615, 54406612, 54407609, 54408606, 54409603, 54410600]",7c8941f9d1f84fdc624c9e8d4bf1faaccff1a78b8d80a9dd41393a996cc9dac9,480,36,34,6,4,0,2112000,af97604c41e2dad87370ddaab1c0c0eb8c41d471cbacd87299bfbf4d557be386,True,0
544,HistoryIdentitySame,1,71.43000030517578,8.659919500001706,"[64, 1, 44, 74, 52, 95, 92, 70, 93, 45]","[54501630, 54502627, 54503624, 54504621, 54505618, 54506615, 54507612, 54508609, 54509606, 54510603]",3f891fa66788ab5f2bd51c3c342f726f2e8eb0eb451e2bc9166a2a8c28d993f6,480,42,42,7,3,0,2112000,54e701f37d60e64adfcaaacf22ed229af34e0407bc6f934b58359e232c8b5184,True,0
545,HistoryIdentitySame,1,75.19999694824219,11.039913799992064,"[79, 55, 88, 63, 65, 96, 89, 20, 61, 77]","[54601633, 54602630, 54603627, 54604624, 54605621, 54606618, 54607615, 54608612, 54609609, 54610606]",221c853c95cd2312c7b46831d24cb021888618c439f53ce1935aa6380b2d1b4f,480,36,35,6,4,0,2112000,6b45bc3068d89029af1d41c994feec5757b58df811c634908fff55dd51b9345c,True,0
546,HistoryIdentitySame,1,75.80000305175781,9.922496200015303,"[37, 29, 20, 53, 15, 75, 87, 40, 69, 85]","[54701636, 54702633, 54703630, 54704627, 54705624, 54706621, 54707618, 54708615, 54709612, 54710609]",7127f863d7cf8208c5d2d19795effed1e3289bd69b76f8837a1d9fc55d8ee790,480,24,24,4,6,0,2112000,311cc0b81c68635a3a77452da59eb183f9559f810e27338c82b7d263582e665c,True,0
547,HistoryIdentitySame,1,70.94000244140625,8.604208800010383,"[92, 99, 47, 16, 62, 28, 76, 32, 50, 27]","[54801639, 54802636, 54803633, 54804630, 54805627, 54806624, 54807621, 54808618, 54809615, 54810612]",69d94c478a734a8a25c1dfadac2977005dac94ca11c21a995503c917b77d6177,480,30,30,5,5,0,2112000,9dfc0607c2b636e9909b4609212ce42c3d34c587b01e8f5b6274749e76f6ae51,True,0
548,HistoryIdentitySame,1,58.93000030517578,12.103606299991952,"[6, 58, 68, 13, 45, 44, 55, 38, 78, 33]","[54901642, 54902639, 54903636, 54904633, 54905630, 54906627, 54907624, 54908621, 54909618, 54910615]",1349b0a8f196122200310df67c47f6f992e6caddbcb0985ee07aa7c34c0f8129,480,48,47,8,2,0,2112000,477d12d68afa8dbef0ff36c3ef49cf7fecef59237a6cc5644019045ad99763e5,True,0
549,HistoryIdentitySame,1,54.66999816894531,9.545215699996334,"[45, 44, 40, 92, 73, 0, 95, 99, 55, 28]","[55001645, 55002642, 55003639, 55004636, 55005633, 55006630, 55007627, 55008624, 55009621, 55010618]",889955975658d21521c98f817144094a56f41a9b56979ebc74f38354478843c4,480,48,47,8,2,0,2112000,1cac00fd2605b5627fb7cb15b8a60237216cc5cc67feee24e7418327efac7e76,True,0
550,HistoryIdentitySame,1,76.62999725341797,7.779496100003598,"[4, 28, 96, 46, 32, 51, 3, 92, 69, 97]","[55101648, 55102645, 55103642, 55104639, 55105636, 55106633, 55107630, 55108627, 55109624, 55110621]",7bfca94b7405ee25c13d9217bc206fb9acf0919e7d56d89370fbb742e57b4943,480,42,40,7,3,0,2112000,c484dd9ec5bfd3ee5e9b191935c9ef2db66596282fb4295e49cb6082f5d7b02d,True,0
551,HistoryIdentitySame,1,77.43000030517578,9.853999599989038,"[26, 36, 55, 47, 22, 92, 0, 97, 51, 46]","[55201651, 55202648, 55203645, 55204642, 55205639, 55206636, 55207633, 55208630, 55209627, 55210624]",a4cfd8eb50a64ce295cf3f85619ef7f2e50d419fd9ec957f8bdcff62de07dff7,480,48,48,8,2,0,2112000,d1f9b3303a704ba8625cb6b4e2b1113f38b645a1aa463adba3c0c0bbd1684265,True,0
552,HistoryIdentitySame,1,75.6500015258789,11.576249799982179,"[65, 99, 46, 16, 57, 71, 35, 44, 9, 72]","[55301654, 55302651, 55303648, 55304645, 55305642, 55306639, 55307636, 55308633, 55309630, 55310627]",702cf0fcb39dd11773c93425a7331279c9a55cdc4814a671ccf035a3226d2adf,480,30,30,5,5,0,2112000,5477239b377af7e9101caeca9119d77b4dd9dde58a063affbc089a9d782e2659,True,0
553,HistoryIdentitySame,1,75.6500015258789,11.244233199977316,"[84, 81, 23, 58, 48, 35, 99, 45, 62, 87]","[55401657, 55402654, 55403651, 55404648, 55405645, 55406642, 55407639, 55408636, 55409633, 55410630]",7d67b7fb42fff23ca69d46c305a9e83897f9b8abdc8b5ab8b1270ba4c0f818b7,480,36,35,6,4,0,2112000,f397c1c3658c404364bbc8f6d5da3637a7d863f1630f0ff0d5172b697a86e96b,True,0
554,HistoryIdentitySame,1,72.26000213623047,9.552329400001327,"[78, 24, 26, 56, 25, 21, 10, 41, 4, 79]","[55501660, 55502657, 55503654, 55504651, 55505648, 55506645, 55507642, 55508639, 55509636, 55510633]",656d7e43ccc3dadc817492fae5c0ca0e018f71da17e43ddcd364fa0df7c083aa,480,24,24,4,6,0,2112000,28a5f9e1df5e239a76f5f5c8f4767d66115cfdacfa4f4cdb20e29c215e6a52d2,True,0
555,HistoryIdentitySame,1,76.62000274658203,10.037961699999869,"[66, 0, 36, 98, 57, 85, 24, 12, 22, 67]","[55601663, 55602660, 55603657, 55604654, 55605651, 55606648, 55607645, 55608642, 55609639, 55610636]",fb8176bd0333ffa758b62e65835cdf4116895e42f7835058856e2069db20caa2,480,36,35,6,4,0,2112000,7cb4cb48abbca43dde508098aee52a0f923f05cc8225bdda8f60c2ba232d8b7d,True,0
556,HistoryIdentitySame,1,75.41000366210938,7.561278300010599,"[51, 39, 67, 62, 8, 42, 99, 10, 50, 66]","[55701666, 55702663, 55703660, 55704657, 55705654, 55706651, 55707648, 55708645, 55709642, 55710639]",9b658e6b136b24d8631a62a59178799bef1475d3dc3c1a066d81c3f925c37cca,480,42,41,7,3,0,2112000,032ae706c9364d9e8221614bbd4b07c36ffb74b225adb57e155c9788f2fc0d00,True,0
557,HistoryIdentitySame,1,76.81999969482422,11.095803300006082,"[81, 77, 0, 66, 48, 91, 68, 47, 40, 76]","[55801669, 55802666, 55803663, 55804660, 55805657, 55806654, 55807651, 55808648, 55809645, 55810642]",58bca9d54a931ba7584ef03fd7a73e5f2eb45485416ecea615b4739f798f0b5d,480,48,47,8,2,0,2112000,0d282d852a1b30c5a69c9800851df209a057e39306ee299a9c45d6a2140634df,True,0
558,HistoryIdentitySame,1,79.05000305175781,9.01262290001614,"[3, 59, 67, 70, 82, 53, 66, 9, 40, 56]","[55901672, 55902669, 55903666, 55904663, 55905660, 55906657, 55907654, 55908651, 55909648, 55910645]",43cd4d641cc8ae933f02303953c75c3ccc9dadb536acef4dbea2bb8eccbb71f7,480,36,36,6,4,0,2112000,cedb99f9d7b443006f2a51742e00b0aa40b6cbbc310d17cd02b9c91200c61aa2,True,0
559,HistoryIdentitySame,1,78.48999786376953,9.88693370000692,"[1, 4, 80, 62, 93, 71, 42, 81, 28, 34]","[56001675, 56002672, 56003669, 56004666, 56005663, 56006660, 56007657, 56008654, 56009651, 56010648]",9e341ebc6c5dec5290c944dda8c4f79d96e7c8492c1d4b57da7c6e88876e8f86,480,36,35,6,4,0,2112000,8f6ff849b0239547cca5fe18869e54aec64034228bf61c645f496291efab08ec,True,0
560,HistoryIdentitySame,1,77.7300033569336,9.239108000008855,"[54, 64, 96, 71, 63, 10, 73, 8, 6, 93]","[56101678, 56102675, 56103672, 56104669, 56105666, 56106663, 56107660, 56108657, 56109654, 56110651]",2a3427a7b400d22fa983c06107b0de48189724aa3e255d64b7357f986f072175,480,30,29,5,5,0,2112000,7470c23d11f3b5d0adb0d6f5d504071f2374f4bfe495fd5e6c94b6aa41386b99,True,0
561,HistoryIdentitySame,1,79.83000183105469,7.734181499981787,"[13, 90, 42, 9, 19, 35, 59, 73, 56, 25]","[56201681, 56202678, 56203675, 56204672, 56205669, 56206666, 56207663, 56208660, 56209657, 56210654]",72037d8e9a97d5e1f0e8ee0db00d70ce3a2442b937dcca317fa8639328d19d81,480,42,42,7,3,0,2112000,88f939335d982909cfb31598675e9bdea6ba8a4cbbf82cc670364d38a965a02b,True,0
562,HistoryIdentitySame,1,77.48999786376953,11.39970410001115,"[39, 94, 36, 90, 47, 75, 55, 65, 59, 62]","[56301684, 56302681, 56303678, 56304675, 56305672, 56306669, 56307666, 56308663, 56309660, 56310657]",475a77f4c5ca25be101575c18687d601d74f96ecb64ada528c84898ab132ca4f,480,42,42,7,3,0,2112000,96f7d118ec485fffc7c21a253b4c3953ff0de321f5894c63fd9b4188a567c545,True,0
563,HistoryIdentitySame,1,72.79000091552734,11.599890799989225,"[59, 36, 17, 70, 48, 14, 89, 86, 31, 95]","[56401687, 56402684, 56403681, 56404678, 56405675, 56406672, 56407669, 56408666, 56409663, 56410660]",a1057f6dd28b83ebee4582f7d87a8e1f03d08ef5bd3451d95c464bac4c19df92,480,24,22,4,6,0,2112000,7e4cd9d54a61a8d7b57c0dfba66a60bac2008ed97bae9560e1d5cf0c8399abe3,True,0
564,HistoryIdentitySame,1,77.68000030517578,11.010192999994615,"[91, 82, 92, 81, 77, 18, 21, 68, 57, 31]","[56501690, 56502687, 56503684, 56504681, 56505678, 56506675, 56507672, 56508669, 56509666, 56510663]",0236edb82ac47fee8ae435c101230dcd5df1f9b483ef4c7491c2c83edd3bded9,480,48,48,8,2,0,2112000,5c56c17a837821974265f422799854e54f9cd6428aef6e3a16502771ebbf26fb,True,0
565,HistoryIdentitySame,1,74.7699966430664,8.312661899981322,"[2, 71, 39, 10, 29, 64, 95, 87, 59, 66]","[56601693, 56602690, 56603687, 56604684, 56605681, 56606678, 56607675, 56608672, 56609669, 56610666]",6c92762cbb0b5ca857a6765bd85c0388b8f861b0ef56ec4d29b1b97217068ac8,480,42,41,7,3,0,2112000,51ec31716a95c949a624884ad83dcf31fd1bc452e1e593596307e485780c5ab3,True,0
566,HistoryIdentitySame,1,68.93000030517578,11.812497799983248,"[85, 42, 17, 81, 65, 5, 22, 54, 35, 93]","[56701696, 56702693, 56703690, 56704687, 56705684, 56706681, 56707678, 56708675, 56709672, 56710669]",3194d4eac3b3acf71e9ffe4441ba81d49daeefbdd953b9eb4a48a1f105b3459c,480,42,42,7,3,0,2112000,de6d7c8d4d8656c6f7258549a3fcda5b6a66e93cfdbf73c19b7286d3846d4697,True,0
567,HistoryIdentitySame,1,74.80999755859375,12.210220800014213,"[47, 58, 62, 14, 75, 91, 70, 82, 17, 67]","[56801699, 56802696, 56803693, 56804690, 56805687, 56806684, 56807681, 56808678, 56809675, 56810672]",1d71fc7a735a076de27d2c22f6c92f68ed1da440e167171d136484b03075ec52,480,54,53,9,1,0,2112000,a536f038c33566010cf2f610cf202c6f035ccecd903fac5229f9dce2baa59151,True,0
568,HistoryIdentitySame,1,71.0999984741211,9.456851000024471,"[28, 98, 46, 71, 99, 4, 80, 35, 37, 29]","[56901702, 56902699, 56903696, 56904693, 56905690, 56906687, 56907684, 56908681, 56909678, 56910675]",4988026b226fef226e8673744208628a24c3f4f22f99bf21034a2583028604ab,480,36,36,6,4,0,2112000,ed258970bf2134e73e235ffd55e6e7fc25b7ddccfe5b6e8465bf8945a6d0ef3e,True,0
569,HistoryIdentitySame,1,64.73999786376953,10.866580999980215,"[3, 32, 41, 62, 97, 14, 64, 98, 65, 26]","[57001705, 57002702, 57003699, 57004696, 57005693, 57006690, 57007687, 57008684, 57009681, 57010678]",8206d1c04999f54ee28e6afe0575e47493f76d59f1ad0fa59ad16d9b31fee2bd,480,30,30,5,5,0,2112000,6d57b5d8f7732998a89603f8f6643891e066eb594dc4e85ef19085b1d473bb9a,True,0
570,HistoryIdentitySame,1,76.4800033569336,9.88011070000357,"[3, 85, 40, 49, 66, 20, 16, 64, 91, 45]","[57101708, 57102705, 57103702, 57104699, 57105696, 57106693, 57107690, 57108687, 57109684, 57110681]",8e16900ec3f8b767687b8626ad26a8cc91d130392fade3b351a97f83aa4749d5,480,30,29,5,5,0,2112000,34e2e5dc539105f3f4a0aa4accd91b0bf29cf9b9792b9d34c1d09c22d7f68940,True,0
571,HistoryIdentitySame,1,74.93000030517578,7.87250870000571,"[35, 64, 30, 71, 90, 66, 45, 13, 92, 3]","[57201711, 57202708, 57203705, 57204702, 57205699, 57206696, 57207693, 57208690, 57209687, 57210684]",3926a62aeb442409b5a9b75516606ec969a8bdc62ab6989202f5f0ee75756956,480,54,53,9,1,0,2112000,9e87abd54346dc01f67b0517b89a2287d59d51becec8a9f4c402ca629e66b930,True,0
572,HistoryIdentitySame,1,77.12999725341797,9.811368200025754,"[64, 67, 2, 84, 26, 66, 10, 11, 28, 58]","[57301714, 57302711, 57303708, 57304705, 57305702, 57306699, 57307696, 57308693, 57309690, 57310687]",3e8344dc1e0ebdd2715e9228c180921276eee28ae3b161a1e76370fc5bda6a8d,480,48,47,8,2,0,2112000,47cd2ea35e1e569ee41ce117fc3eff20ef24b203ec939fbca771a1b5ab8c6359,True,0
573,HistoryIdentitySame,1,80.29000091552734,11.375582599983318,"[36, 88, 60, 38, 2, 68, 81, 93, 58, 37]","[57401717, 57402714, 57403711, 57404708, 57405705, 57406702, 57407699, 57408696, 57409693, 57410690]",9beb11b3ae85c53f78ad692e38e4c6f37e710eab46da11bc86f65597f0cd9476,480,42,42,7,3,0,2112000,0dc0a3c9326276ec3820781ab7dcb13a072c91c75a75fbc17b57b7d6c4d737b2,True,0
574,HistoryIdentitySame,1,81.12000274658203,10.65057440000237,"[21, 87, 22, 18, 35, 1, 11, 73, 36, 77]","[57501720, 57502717, 57503714, 57504711, 57505708, 57506705, 57507702, 57508699, 57509696, 57510693]",d4ac93d5f28669f73375e513736ed09fcd861e3bf96c1bb6e484408dee01b357,480,48,47,8,2,0,2112000,265c3719023d5cff2b589680b2150d433deed7c43071f7e5cbc94a71df2ef29e,True,0
575,HistoryIdentitySame,1,67.43000030517578,9.93362719999277,"[83, 10, 70, 81, 32, 37, 41, 31, 46, 99]","[57601723, 57602720, 57603717, 57604714, 57605711, 57606708, 57607705, 57608702, 57609699, 57610696]",d32f651dc0ea3b2199e536b597ad3cab711df78da0b8bc7031ec7d5823e46dc3,480,48,48,8,2,0,2112000,d858fb71bb468aeb996183a959aa3813970aae66ba184038d24bd07435674709,True,0
576,HistoryIdentitySame,1,71.83999633789062,10.11848779997672,"[57, 48, 46, 49, 94, 15, 41, 4, 1, 44]","[57701726, 57702723, 57703720, 57704717, 57705714, 57706711, 57707708, 57708705, 57709702, 57710699]",38cd5f743a5eb38d777099072a875eb412d72e3938713333fd0e4b4f88d2ffdb,480,30,30,5,5,0,2112000,db5fd11ecaeab4926cd560bbafa43b9fab98fa7845f4b1abacc372e2046cfb0d,True,0
