seed,round,client_id,client_visit_index,participation_gap,probe_ratio,epsilon,previous_obs_input_norm,previous_obs_age_rounds,status,skip_reason,predicted_response_norm,realized_response_norm,response_cosine,response_nre,response_norm_ratio,actual_delta_update_norm,predicted_delta_update_norm,conflict,predicted_support,realized_support,support_sign_agreement,predicted_active,base_alignment,shadow_alignment,alignment_change,alignment_identity_abs_error,shadow_displacement_norm,epsilon_geometry_abs_error,response_identity_abs_error
1,14,40,3,2,0.05,0.10586513280868531,2.117302656173706,2,ok,,0.9733301401138306,13.439783096313477,-0.00047536348947428903,0.9349229996996108,13.808041631925517,1.4231226444244385,0.10304172454984696,0.040027059614658356,-0.009028488770127296,0.03958228975534439,0,0,-0.06002034991979599,-0.055829957127571106,0.004190392792224884,8.4304034855473e-09,0.10568304359912872,0.0001820892095565907,2.9022551473190106e-08
1,14,40,3,2,0.1,0.21173026561737063,2.117302656173706,2,ok,,0.9733301401138306,6.850833892822266,0.0027414940375506346,0.8840678463983419,7.0385510634798845,1.4498441219329834,0.20608344909969392,0.040027059614658356,-0.009028488770127296,-0.00023688706278335303,1,0,-0.06002034991979599,-0.060070499777793884,-5.014985799789429e-05,6.30272654380382e-09,0.21136626601219177,0.0003639996051788552,2.959980172079213e-08
1,14,40,3,2,0.2,0.42346053123474126,2.117302656173706,2,ok,,0.9733301401138306,3.7679972648620605,0.01224533603026079,0.8184632758535776,3.8712427670405067,1.593656301498413,0.41216689819938784,0.040027059614658356,-0.009028488770127296,0.007060168776661158,0,0,-0.06002034991979599,-0.05703061819076538,0.002989731729030609,2.8908258742094822e-08,0.42273226380348206,0.0007282674312591997,3.267426507136406e-08
1,14,40,3,2,0.4,0.8469210624694825,2.117302656173706,2,ok,,0.9733301401138306,2.0181639194488525,0.008237868071967098,0.7458383960352758,2.0734628840433893,1.7093783617019653,0.8243337963987757,0.040027059614658356,-0.009028488770127296,-0.007676719222217798,1,0,-0.06002034991979599,-0.06652190536260605,-0.006501555442810059,1.9757150538854407e-08,0.8454650640487671,0.0014559984207154208,3.497152079035004e-08
1,17,38,3,12,0.02,0.02809241771697998,1.404620885848999,12,ok,,0.9937469959259033,15.177495002746582,0.0021018381008541397,0.9403872389953258,15.272997115920829,0.4260680079460144,0.027916755714544477,-0.03980498015880585,0.01085313968360424,0.06804604083299637,1,0,0.004440775606781244,0.006352349184453487,0.0019115735776722431,4.225394967293308e-09,0.02806803025305271,2.4387463927268843e-05,7.039033356193158e-09
1,17,38,3,12,0.05,0.07023104429244996,1.404620885848999,12,ok,,0.9937469959259033,7.237507343292236,0.006087667982423688,0.8866703280402225,7.283048273812948,0.5080735683441162,0.06979188928636121,-0.03980498015880585,0.01085313968360424,0.04925502836704254,1,0,0.004440775606781244,0.00790000893175602,0.0034592333249747753,1.2461031312707704e-09,0.07014316320419312,8.788108825684426e-05,1.2608911248435106e-08
1,17,38,3,12,0.1,0.14046208858489992,1.404620885848999,12,ok,,0.9937469959259033,4.2629923820495605,0.00789680461193673,0.830863679085677,4.289816622865175,0.5991628766059875,0.13958377857272242,-0.03980498015880585,0.01085313968360424,0.025805426761507988,1,0,0.004440775606781244,0.008065454661846161,0.0036246790550649166,5.084681165262034e-09,0.1402864307165146,0.0001756578683853316,1.4887045374223362e-08
1,17,38,3,12,0.2,0.28092417716979984,1.404620885848999,12,ok,,0.9937469959259033,2.5599472522735596,0.013802883983105108,0.7692527490602838,2.5760553367870114,0.7186287045478821,0.27916755714544483,-0.03980498015880585,0.01085313968360424,0.012819317169487476,1,0,0.004440775606781244,0.008042031899094582,0.0036012562923133373,1.6459638036217528e-10,0.28057247400283813,0.00035170316696170323,1.786502501488485e-08
1,17,38,3,12,0.4,0.5618483543395997,1.404620885848999,12,ok,,0.9937469959259033,1.5804394483566284,0.01453156124183663,0.7208924526208168,1.590384126779167,0.8888444900512695,0.5583351142908897,-0.03980498015880585,0.01085313968360424,0.015814123675227165,1,0,0.004440775606781244,0.013325914740562439,0.008885139133781195,2.2846808993282064e-10,0.5611434578895569,0.0007048964500427912,2.205770144314556e-08
1,18,36,3,5,0.02,0.058248558044433595,2.9124279022216797,5,ok,,0.9292169809341431,26.17755889892578,-0.004749360096391265,0.9664866700135958,28.1716320687352,1.5240435600280762,0.054125549249815774,-0.010185237973928452,0.0005106949247419834,-0.07739061117172241,0,0,-0.010219925083220005,-0.014727816917002201,-0.004507891833782196,3.2685193180476135e-10,0.058209411799907684,3.9146244525910256e-05,2.0504122844045014e-08
1,18,36,3,5,0.05,0.145621395111084,2.9124279022216797,5,ok,,0.9292169809341431,10.839959144592285,-0.00850286687013258,0.9250962692526957,11.665692047172012,1.5759294033050537,0.13531387312453944,-0.010185237973928452,0.0005106949247419834,-0.06903770565986633,0,0,-0.010219925083220005,-0.020273298025131226,-0.01005337294191122,5.928453105166764e-09,0.1454348862171173,0.00018650889396668036,4.207209869377948e-08
1,18,36,3,5,0.1,0.291242790222168,2.9124279022216797,5,ok,,0.9292169809341431,5.697932243347168,-0.000874335319076328,0.8708401738022716,6.131971714090822,1.6593347787857056,0.27062774624907887,-0.010185237973928452,0.0005106949247419834,-0.024172332137823105,0,0,-0.010219925083220005,-0.017259960994124413,-0.0070400359109044075,1.8452907823290898e-08,0.2908696234226227,0.0003731667995452992,4.430532385413244e-08
1,18,36,3,5,0.2,0.582485580444336,2.9124279022216797,5,ok,,0.9292169809341431,3.0364413261413574,0.0006791858878948666,0.8004507737891582,3.2677419681736244,1.7709343433380127,0.5412554924981577,-0.010185237973928452,0.0005106949247419834,-0.018643688410520554,0,0,-0.010219925083220005,-0.021079616621136665,-0.01085969153791666,1.1872491255740525e-08,0.5817391872406006,0.0007463932037353738,4.7201474728808535e-08
1,18,36,3,5,0.4,1.164971160888672,2.9124279022216797,5,ok,,0.9292169809341431,1.6711922883987427,0.002521124403576986,0.7351569056192481,1.7984952090704287,1.9497058391571045,1.0825109849963155,-0.010185237973928452,0.0005106949247419834,-0.01121706236153841,0,0,-0.010219925083220005,-0.02328750491142273,-0.013067579828202724,2.5667120694475298e-08,1.1634783744812012,0.0014927864074707475,5.1891863250830284e-08
1,21,45,6,9,0.02,0.025384931564331054,1.2692465782165527,9,ok,,1.1064889430999756,16.640064239501953,-0.0005531121346821049,0.9396871789414046,15.038617731567715,0.42263925075531006,0.02808814609728188,-0.014359434135258198,-0.006449840497225523,-0.11537300050258636,1,0,-0.0240128543227911,-0.026941586285829544,-0.0029287319630384445,3.759091242710316e-09,0.02532590739428997,5.902417004108318e-05,9.52551548749625e-09
1,21,45,6,9,0.05,0.06346232891082763,1.2692465782165527,9,ok,,1.1064889430999756,7.920251846313477,0.0056263367758423955,0.8852528182441616,7.158003607443813,0.5022118091583252,0.0702203652432047,-0.014359434135258198,-0.006449840497225523,-0.057782962918281555,1,0,-0.0240128543227911,-0.02767990715801716,-0.003667052835226059,1.1437063918325052e-08,0.06346116960048676,1.159310340878572e-06,5.338883113381598e-09
1,21,45,6,9,0.1,0.12692465782165527,1.2692465782165527,9,ok,,1.1064889430999756,4.605325222015381,0.008082085986474972,0.8277143066444239,4.162106861283935,0.5845882296562195,0.1404407304864094,-0.014359434135258198,-0.006449840497225523,-0.032681819051504135,1,0,-0.0240128543227911,-0.028160979971289635,-0.004148125648498535,3.0516028809782214e-09,0.1269223988056183,2.2590160369817536e-06,6.181238632052555e-09
1,21,45,6,9,0.2,0.25384931564331054,1.2692465782165527,9,ok,,1.1064889430999756,2.767742395401001,0.016133254143534406,0.7636394484476023,2.5013737486109004,0.7026642560958862,0.2808814609728188,-0.014359434135258198,-0.006449840497225523,-0.01897289790213108,1,0,-0.0240128543227911,-0.02882910519838333,-0.004816250875592232,6.272634145605693e-09,0.25384464859962463,4.667043685901984e-06,7.405727586728972e-09
1,21,45,6,9,0.4,0.5076986312866211,1.2692465782165527,9,ok,,1.1064889430999756,1.6307705640792847,0.025658277875746337,0.7124269934097067,1.4738245458729942,0.8280313611030579,0.5617629219456376,-0.014359434135258198,-0.006449840497225523,-0.017584167420864105,1,0,-0.0240128543227911,-0.03294031322002411,-0.00892745889723301,1.1653455093268983e-09,0.5076890587806702,9.57250595090553e-06,8.792364170062683e-09
1,25,36,4,7,0.02,0.024425590038299562,1.221279501914978,7,ok,,1.9231610298156738,51.12526321411133,-9.360246119627139e-05,0.9644314306629815,26.583974207809767,1.2497690916061401,0.04697434289191165,-0.013979107141494751,0.005439400672912598,0.15065844357013702,1,0,-0.008361730724573135,-0.004681811667978764,0.003679919056594372,2.321858083836198e-09,0.024359822273254395,6.57677650451674e-05,3.042132590280744e-08
1,25,36,4,7,0.05,0.0610639750957489,1.221279501914978,7,ok,,1.9231610298156738,22.266361236572266,0.0012162749102993867,0.9238431468483047,11.57800147328007,1.3594247102737427,0.11743585722977912,-0.013979107141494751,0.005439400672912598,0.06722689419984818,1,0,-0.008361730724573135,-0.004256596788764,0.0041051339358091354,7.457374939789929e-09,0.06104879081249237,1.5184283256530762e-05,1.0474756173550759e-08
1,25,36,4,7,0.1,0.1221279501914978,1.221279501914978,7,ok,,1.9231610298156738,11.216791152954102,9.509813211084915e-05,0.8650425814590953,5.832476313241095,1.3696410655975342,0.23487171445955823,-0.013979107141494751,0.005439400672912598,0.0680558830499649,1,0,-0.008361730724573135,-5.019595846533775e-05,0.008311534766107798,9.270743284162108e-09,0.12209763377904892,3.0316412448883057e-05,1.0567467789712737e-08
1,25,36,4,7,0.2,0.2442559003829956,1.221279501914978,7,ok,,1.9231610298156738,5.900078296661377,0.003648672908213912,0.7921433317797848,3.0679065378232027,1.4417694807052612,0.46974342891911647,-0.013979107141494751,0.005439400672912598,0.02220325917005539,1,0,-0.008361730724573135,-0.002938443562015891,0.005423287162557244,1.010253836142283e-08,0.24419502913951874,6.0871243476867676e-05,1.123801585123374e-08
1,25,36,4,7,0.4,0.4885118007659912,1.221279501914978,7,ok,,1.9231610298156738,3.238140106201172,0.009998959306990724,0.7270113182395578,1.6837592151655907,1.5815660953521729,0.9394868578382329,-0.013979107141494751,0.005439400672912598,0.018198221921920776,1,0,-0.008361730724573135,0.0005283444188535213,0.008890075143426657,2.898161000075561e-08,0.4883898198604584,0.00012198090553283691,1.2296887952345514e-08
1,25,30,4,11,0.02,0.025471849441528322,1.273592472076416,11,ok,,1.3100565671920776,13.36602783203125,0.0025358287419398203,0.9148334695358971,10.202634120348902,0.3407805860042572,0.033369563639402036,0.007860811427235603,0.004225376062095165,-0.006939872168004513,0,1,-0.01700185425579548,-0.01717863231897354,-0.00017677806317806244,6.6841711987390695e-09,0.02541304938495159,5.8800056576730625e-05,7.643937038892545e-09
1,25,30,4,11,0.05,0.0636796236038208,1.273592472076416,11,ok,,1.3100565671920776,6.310103893280029,0.004421604609159282,0.844856053042463,4.816665212251127,0.4018683433532715,0.08342390909850508,0.007860811427235603,0.004225376062095165,0.0032290020026266575,1,1,-0.01700185425579548,-0.016796236857771873,0.00020561739802360535,4.234119643792148e-09,0.0636386126279831,4.1010975837710295e-05,4.6923567253998044e-09
1,25,30,4,11,0.1,0.1273592472076416,1.273592472076416,11,ok,,1.3100565671920776,3.834076404571533,0.008554477216170904,0.7846304636515132,2.926649505514415,0.48837053775787354,0.16684781819701017,0.007860811427235603,0.004225376062095165,0.0006073754047974944,1,1,-0.01700185425579548,-0.016924502328038216,7.735192775726318e-05,2.9465701822939394e-09,0.12727703154087067,8.221566677094061e-05,5.693880922308381e-09
1,25,30,4,11,0.2,0.2547184944152832,1.273592472076416,11,ok,,1.3100565671920776,2.3156793117523193,0.01581710664379205,0.7292202431064864,1.7676178034921692,0.5899230241775513,0.33369563639402033,0.007860811427235603,0.004225376062095165,0.003942559473216534,1,1,-0.01700185425579548,-0.015997614711523056,0.0010042395442724228,3.2688880046826546e-09,0.2545546293258667,0.000163865089416515,6.853715373011937e-09
1,25,30,4,11,0.4,0.5094369888305664,1.273592472076416,11,ok,,1.3100565671920776,1.438346028327942,0.020259225635437896,0.7012737043394724,1.0979266577852715,0.7325379848480225,0.6673912727880407,0.007860811427235603,0.004225376062095165,0.01305411383509636,1,1,-0.01700185425579548,-0.010351605713367462,0.006650248542428017,9.842509012675249e-11,0.5091093182563782,0.0003276705741882546,8.563725728549798e-09
1,26,86,3,10,0.02,0.04397097110748291,2.1985485553741455,10,ok,,1.3496778011322021,37.32749938964844,0.006075467939449648,0.965521127878104,27.656600233261535,1.6412663459777832,0.05934664359799512,-0.0031337446998804808,-0.0002779943752102554,0.01892385073006153,0,0,-0.025577044114470482,-0.02474493533372879,0.0008321087807416916,8.687047836609084e-09,0.0439683236181736,2.647489309309803e-06,4.527585772962084e-08
1,26,86,3,10,0.05,0.10992742776870729,2.1985485553741455,10,ok,,1.3496778011322021,14.126266479492188,0.005376673695238648,0.916470390950971,10.466399067712043,1.5513646602630615,0.14836660899498783,-0.0031337446998804808,-0.0002779943752102554,0.013969864696264267,0,0,-0.025577044114470482,-0.02404136210680008,0.0015356820076704025,1.071533319843207e-08,0.10976318269968033,0.00016424506902695812,2.8145322517048044e-08
1,26,86,3,10,0.1,0.21985485553741457,2.1985485553741455,10,ok,,1.3496778011322021,6.835925102233887,0.009162454894607142,0.8497600858557196,5.064857032170478,1.5016932487487793,0.29673321798997565,-0.0031337446998804808,-0.0002779943752102554,0.03895890340209007,0,0,-0.025577044114470482,-0.017011724412441254,0.008565319702029228,1.5622666625636494e-08,0.2195269763469696,0.0003278791904449685,2.7281354064712104e-08
1,26,86,3,10,0.2,0.43970971107482915,2.1985485553741455,10,ok,,1.3496778011322021,3.6771132946014404,0.007409436311429939,0.7775853981403212,2.7244378558453737,1.6152230501174927,0.5934664359799513,-0.0031337446998804808,-0.0002779943752102554,0.0026616451796144247,0,0,-0.025577044114470482,-0.024406690150499344,0.001170353963971138,2.7310591676609625e-09,0.43905356526374817,0.000656145811080977,2.9215302177476588e-08
1,26,86,3,10,0.4,0.8794194221496583,2.1985485553741455,10,ok,,1.3496778011322021,2.2316620349884033,0.008664961574088225,0.7259392507721043,1.6534776174837273,1.9661940336227417,1.1869328719599026,-0.0031337446998804808,-0.0002779943752102554,0.008447352796792984,0,0,-0.025577044114470482,-0.018148275092244148,0.007428769022226334,2.9069763480063515e-09,0.8781077861785889,0.0013116359710694248,3.540306892091394e-08
1,27,58,3,3,0.02,0.012679126262664795,0.6339563131332397,3,ok,,2.762025833129883,74.81454467773438,0.010649103796392332,0.9646715044195009,27.08683741488712,0.9495860934257507,0.03502007427899571,0.015354512259364128,-0.0009884610772132874,-0.29242783784866333,1,0,-0.0597669892013073,-0.06347472965717316,-0.00370774045586586,1.0977064590633745e-08,0.012653808109462261,2.531815320253386e-05,2.1488784085477164e-08
1,27,58,3,3,0.05,0.031697815656661986,0.6339563131332397,3,ok,,2.762025833129883,30.40382957458496,0.006192014565906129,0.9200014262332327,11.007800582415562,0.9638392925262451,0.08755018569748926,0.015354512259364128,-0.0009884610772132874,-0.05702643841505051,1,0,-0.0597669892013073,-0.061574626713991165,-0.0018076375126838684,2.3980247609899433e-08,0.031702280044555664,4.464387893678146e-06,9.922285215679949e-09
1,27,58,3,3,0.1,0.06339563131332397,0.6339563131332397,3,ok,,2.762025833129883,15.56514835357666,0.006084598561730634,0.8617005859522406,5.635410127910662,0.9868521094322205,0.17510037139497853,0.015354512259364128,-0.0009884610772132874,-0.06841561943292618,1,0,-0.0597669892013073,-0.06410427391529083,-0.004337284713983536,3.3328341065251565e-08,0.06340467184782028,9.040534496310149e-06,1.0175552844771119e-08
1,27,58,3,3,0.2,0.12679126262664794,0.6339563131332397,3,ok,,2.762025833129883,8.55201244354248,0.016296628040192884,0.7904797090333128,3.096282569467637,1.084377408027649,0.35020074278995705,0.015354512259364128,-0.0009884610772132874,-0.012347395531833172,1,0,-0.0597669892013073,-0.061332523822784424,-0.001565534621477127,7.2481546320446455e-09,0.12680897116661072,1.7708539962774106e-05,1.111593128655386e-08
1,27,58,3,3,0.4,0.2535825252532959,0.6339563131332397,3,ok,,2.762025833129883,4.679135799407959,0.02432059181812986,0.7229560031954947,1.6940955958054686,1.186680555343628,0.7004014855799141,0.015354512259364128,-0.0009884610772132874,-0.009439438581466675,1,0,-0.0597669892013073,-0.06216064468026161,-0.002393655478954315,2.1193507393491018e-08,0.2536177337169647,3.5208463668834344e-05,1.2246971436979948e-08
1,28,29,3,6,0.02,0.022050201892852783,1.1025100946426392,6,ok,,1.164852261543274,18.863588333129883,0.0008035241092518818,0.9435779809714905,16.193974940755105,0.4159395396709442,0.025685227542375344,-0.04619264975190163,0.024049881845712662,0.00787010695785284,1,0,-0.015684736892580986,-0.015511199831962585,0.00017353706061840057,3.8672059998745567e-10,0.02204877883195877,1.4230608940124512e-06,1.1412420342082896e-08
1,28,29,3,6,0.05,0.05512550473213196,1.1025100946426392,6,ok,,1.164852261543274,9.32123851776123,0.003948068099567919,0.8953630136428711,8.002077881879913,0.5136702656745911,0.06421306885593836,-0.04619264975190163,0.024049881845712662,0.021491724997758865,1,0,-0.015684736892580986,-0.014499995857477188,0.001184741035103798,1.1529618371142192e-09,0.0550488643348217,7.664039731025696e-05,9.186283733697564e-09
1,28,29,3,6,0.1,0.11025100946426392,1.1025100946426392,6,ok,,1.164852261543274,5.315888404846191,0.00899664135566399,0.8381675115915111,4.563573064449207,0.5855411291122437,0.12842613771187672,-0.04619264975190163,0.024049881845712662,0.01685350388288498,1,0,-0.015684736892580986,-0.013826621696352959,0.0018581151962280273,6.19869933160544e-10,0.11009708046913147,0.0001539289951324463,1.046764630530106e-08
1,28,29,3,6,0.2,0.22050201892852783,1.1025100946426392,6,ok,,1.164852261543274,3.0873615741729736,0.02060184747948881,0.7707592523776119,2.650431884022769,0.6818791627883911,0.25685227542375344,-0.04619264975190163,0.024049881845712662,0.02280525676906109,1,0,-0.015684736892580986,-0.010656135156750679,0.005028601735830307,3.4239311386130566e-09,0.22019405663013458,0.0003079622983932495,1.2202608701272766e-08
1,28,29,3,6,0.4,0.44100403785705566,1.1025100946426392,6,ok,,1.164852261543274,1.8048251867294312,0.03173778989526269,0.7117706469229033,1.5494026550085664,0.7951061129570007,0.5137045508475069,-0.04619264975190163,0.024049881845712662,0.01214058231562376,1,0,-0.015684736892580986,-0.010330697521567345,0.005354039371013641,6.452112399912835e-09,0.4403877854347229,0.0006162524223327637,1.4218254129616525e-08
1,28,45,7,7,0.02,0.03384621620178223,1.6923108100891113,7,ok,,0.7707966566085815,12.786857604980469,0.010899563553113303,0.9442311480467575,16.58914513358765,0.43301084637641907,0.026088550287184945,0.01968962699174881,-0.006271679885685444,0.04076239466667175,0,0,-0.05597038194537163,-0.05459073185920715,0.0013796500861644745,2.736626072454007e-09,0.033753152936697006,9.3063265085222e-05,9.46384925981647e-09
